TransactionID,CustomerType,ProductCategory,Product,Quantity,PricePerUnit,TotalAmount,PaymentMethod,StoreLocation,Date,WeatherCondition,TrafficStatus,StoreMusicPlaying,EmployeeOnDuty,NearbyEvents
TX01776,Regular,Frozen Foods,Frozen Dumplings,1.0,1909.67,,Debit Card,Biratnagar,2024-03-14 23:00:00,Windy,Light,Pop,John,None
TX01777,Member,Fresh Produce,Apple,4.0,1445.6,5782.4,Mobile Payment,Biratnagar,2024-03-15 00:00:00,Rainy,Heavy,Classical,John,Concert
TX01778,Regular,,Shirt,,875.6,2626.8,Mobile Payment,Pokhara,2024-03-15 01:00:00,,Light,Jazz,Michael,None
TX01779,Guest,Toys & Games,Toy Car,1.0,471.69,471.69,Cash,Chitwan,2024-03-15 02:00:00,Cloudy,Heavy,Jazz,Michael,None
TX01780,Member,,Frozen Soup,5.0,260.17,1300.8500000000001,Credit Card,Bhairahawa,2024-03-15 03:00:00,,Moderate,No Music,Emily,Festival
TX01781,Regular,Frozen Foods,,2.0,1098.02,2196.04,Credit Card,Chitwan,2024-03-15 04:00:00,Rainy,Moderate,Jazz,John,Political Rally
TX01782,Member,Snacks,Granola Bars,2.0,1189.76,2379.52,Credit Card,Pokhara,2024-03-15 05:00:00,Cloudy,Heavy,Pop,Sarah,Concert
TX01783,Regular,,Bacon,1.0,760.64,760.64,Cash,Biratnagar,2024-03-15 06:00:00,,Heavy,Jazz,,Sports Event
TX01784,Member,Stationery,Eraser,5.0,914.14,4570.7,Mobile Payment,Bhairahawa,2024-03-15 07:00:00,Snowy,Light,Pop,John,
TX01785,Guest,Stationery,Scissors,5.0,483.75,2418.75,Credit Card,,2024-03-15 08:00:00,Windy,Heavy,Classical,Sarah,None
TX01786,Member,Fresh Produce,Apple,4.0,1518.01,6072.04,Cash,Biratnagar,2024-03-15 09:00:00,Sunny,Heavy,Classical,Sarah,Festival
TX01787,Guest,Sports & Fitness,Golf Ball,1.0,1515.84,1515.84,Debit Card,Pokhara,2024-03-15 10:00:00,Cloudy,Heavy,Pop,Michael,Political Rally
TX01788,Regular,Dairy Products,Ghee,,489.08,1956.32,Debit Card,Bhairahawa,2024-03-15 11:00:00,Cloudy,Light,Jazz,Emily,Sports Event
TX01789,Member,Bakery,Baguette,5.0,874.04,4370.2,Mobile Payment,,2024-03-15 12:00:00,Snowy,,No Music,Michael,None
TX01790,Guest,Electronics,Mobile Phone,2.0,1127.52,2255.04,Credit Card,Pokhara,2024-03-15 13:00:00,Cloudy,Moderate,Classical,David,Political Rally
TX01791,Member,Toys & Games,Toy Car,4.0,679.82,2719.28,Credit Card,Chitwan,,Windy,Heavy,Jazz,Michael,Sports Event
TX01792,,Sports & Fitness,Skipping Rope,4.0,1260.04,,Debit Card,Bhairahawa,2024-03-15 15:00:00,Cloudy,Moderate,Rock,Michael,Concert
TX01793,Member,Snacks,Nuts,4.0,406.16,1624.64,Cash,Pokhara,2024-03-15 16:00:00,Rainy,Light,Classical,John,None
TX01794,Regular,Grocery,Coffee,153.0,1418.66,217054.98,Debit Card,Biratnagar,2024-03-15 17:00:00,Rainy,,Jazz,,Political Rally
TX01795,Guest,Fresh Produce,Cabbage,1.0,1243.37,1243.37,,Chitwan,2024-03-15 18:00:00,Sunny,Light,No Music,Michael,Political Rally
TX01796,Member,Frozen Foods,Frozen Waffles,5.0,611.92,3059.6,Mobile Payment,,2024-03-15 19:00:00,Windy,Moderate,No Music,John,Sports Event
TX01797,Guest,Stationery,Marker,2.0,1445.54,2891.08,Mobile Payment,Bhairahawa,2024-03-15 20:00:00,Windy,Light,,John,
TX01798,Guest,Grocery,Coffee,5.0,,5244.099999999999,Cash,Biratnagar,2024-03-15 21:00:00,Sunny,Heavy,Jazz,Sarah,Concert
TX01799,Member,Personal Care,Face Wash,4.0,1014.5,4058.0,Credit Card,Bhairahawa,2024-03-15 22:00:00,Sunny,Heavy,Classical,David,Political Rally
TX01800,Guest,Sports & Fitness,Skipping Rope,2.0,1269.51,2539.02,Cash,Bhairahawa,2024-03-15 23:00:00,Snowy,Moderate,Jazz,David,Sports Event
TX01801,Regular,Bakery,Muffin,5.0,1299.02,6495.1,Cash,Chitwan,2024-03-16 00:00:00,Windy,Light,Rock,Emily,None
TX01802,Member,Grocery,Pasta,4.0,1632.51,6530.04,Cash,Biratnagar,2024-03-16 01:00:00,Windy,Moderate,Classical,David,
TX01803,Regular,Meat & Seafood,Turkey,4.0,1186.27,4745.08,Debit Card,Chitwan,2024-03-16 02:00:00,Snowy,Moderate,Classical,Sarah,Festival
TX01804,Regular,Bakery,Pastry,4.0,134.68,538.72,Credit Card,Kathmandu,2024-03-16 03:00:00,Snowy,Heavy,Rock,Emily,Political Rally
TX01805,Regular,Household Items,Mop,2.0,311.89,623.78,Cash,Kathmandu,2024-03-16 04:00:00,Sunny,Heavy,Jazz,John,None
TX01806,Guest,Toys & Games,Lego Set,5.0,1393.18,6965.900000000001,Cash,Bhairahawa,2024-03-16 05:00:00,Cloudy,Heavy,Rock,Emily,Festival
TX01807,Regular,Household Items,Mop,3.0,854.08,,Cash,Chitwan,2024-03-16 06:00:00,Rainy,Moderate,Jazz,,Concert
TX01808,Member,Dairy Products,Whipping Cream,5.0,530.65,2653.25,Credit Card,Bhairahawa,2024-03-16 07:00:00,Sunny,Light,Jazz,David,Political Rally
TX01809,Regular,Personal Care,Cotton Swabs,2.0,1091.4,2182.8,Credit Card,Chitwan,2024-03-16 08:00:00,Snowy,Light,No Music,John,Political Rally
TX01810,Member,Personal Care,Shaving Cream,5.0,1697.5,8487.5,Debit Card,Pokhara,2024-03-16 09:00:00,Snowy,Heavy,Rock,Emily,Political Rally
TX01811,Regular,Beverages,Juice,,532.62,,Credit Card,Kathmandu,2024-03-16 10:00:00,Windy,Moderate,Rock,David,
TX01812,Regular,Stationery,Stapler,4.0,800.96,3203.84,Cash,Bhairahawa,2024-03-16 11:00:00,Snowy,Light,No Music,Sarah,None
TX01813,Regular,Snacks,Popcorn,5.0,,N/A,,Kathmandu,2024-03-16 12:00:00,Rainy,Moderate,Rock,David,Sports Event
TX01814,Member,Electronics,Bluetooth Speaker,2.0,1027.03,2054.06,Credit Card,Bhairahawa,2024-03-16 13:00:00,Windy,Moderate,No Music,John,Political Rally
TX01815,,Clothing,,2.0,1086.75,2173.5,Credit Card,Chitwan,2024-03-16 14:00:00,Cloudy,Moderate,No Music,Michael,Concert
TX01816,Regular,Beverages,Whiskey,1.0,389.55,389.55,Cash,Chitwan,2024-03-16 15:00:00,Sunny,Light,Pop,David,Political Rally
TX01817,Member,Meat & Seafood,Sausages,4.0,,523.12,Credit Card,Bhairahawa,2024-03-16 16:00:00,Cloudy,Moderate,Rock,Sarah,None
TX01818,Member,Stationery,Eraser,2.0,693.76,1387.52,Debit Card,Kathmandu,2024-03-16 17:00:00,Snowy,,Classical,David,Sports Event
TX01819,Regular,Clothing,Jacket,3.0,1286.95,3860.8500000000004,Debit Card,Bhairahawa,2024-03-16 18:00:00,Rainy,Light,Pop,Sarah,Sports Event
TX01820,Guest,Sports & Fitness,Dumbbells,4.0,304.78,1219.12,Cash,Kathmandu,2024-03-16 19:00:00,Sunny,Moderate,Rock,Emily,Sports Event
TX01821,Regular,Frozen Foods,Frozen Dumplings,5.0,1696.65,8483.25,Credit Card,Kathmandu,,Windy,Light,Pop,David,Political Rally
TX01822,Regular,Electronics,Mobile Phone,3.0,530.16,1590.48,Debit Card,Chitwan,2024-03-16 21:00:00,Cloudy,Heavy,Rock,Michael,Political Rally
TX01823,Member,Stationery,Pencil,1.0,1345.33,1345.33,Mobile Payment,Bhairahawa,2024-03-16 22:00:00,Rainy,Heavy,Jazz,David,Concert
TX01824,Regular,Electronics,Camera,3.0,1809.5,5428.5,Credit Card,Chitwan,2024-03-16 23:00:00,Snowy,Light,,John,Sports Event
TX01825,Regular,Personal Care,Soap,,399.23,798.46,Credit Card,Bhairahawa,2024-03-17 00:00:00,Snowy,Light,No Music,John,Political Rally
TX01826,Guest,Fresh Produce,Onion,5.0,1832.96,9164.8,Debit Card,Pokhara,2024-03-17 01:00:00,Windy,Heavy,Rock,Michael,Political Rally
TX01827,Guest,Meat & Seafood,Chicken Breast,1.0,1898.0,1898.0,Mobile Payment,Bhairahawa,2024-03-17 02:00:00,Rainy,Light,Jazz,David,Festival
TX01828,Regular,Meat & Seafood,Turkey,,494.97,2474.8500000000004,Cash,Chitwan,2024-03-17 03:00:00,Rainy,Heavy,Jazz,Emily,Political Rally
TX01829,Member,Grocery,Coffee,5.0,1071.55,5357.75,Mobile Payment,Biratnagar,2024-03-17 04:00:00,Sunny,Moderate,Classical,Sarah,Political Rally
TX01830,Member,Bakery,Bread,2.0,,3829.36,Mobile Payment,Chitwan,2024-03-17 05:00:00,Snowy,Moderate,Pop,David,Festival
TX01831,Guest,Fresh Produce,Tomato,1.0,1375.51,1375.51,Cash,Bhairahawa,,Cloudy,Moderate,Pop,Emily,Festival
TX01832,Regular,Dairy Products,Butter,3.0,1178.82,3536.46,Mobile Payment,Kathmandu,2024-03-17 07:00:00,Rainy,Moderate,No Music,Michael,None
TX01833,Regular,Stationery,Highlighter,4.0,1455.85,5823.4,Debit Card,Bhairahawa,2024-03-17 08:00:00,Rainy,Light,Pop,David,Concert
TX01834,Regular,,,4.0,1698.81,6795.24,Mobile Payment,Kathmandu,2024-03-17 09:00:00,,Light,No Music,David,Concert
TX01835,Member,Household Items,Towel,2.0,483.55,967.1,Debit Card,Bhairahawa,2024-03-17 10:00:00,Cloudy,Light,Classical,Michael,Festival
TX01836,Guest,Personal Care,Hair Gel,4.0,1225.01,4900.04,Mobile Payment,Pokhara,2024-03-17 11:00:00,Sunny,Moderate,Rock,Sarah,Festival
TX01837,Regular,Fresh Produce,Tomato,4.0,1023.68,4094.72,Mobile Payment,Chitwan,2024-03-17 12:00:00,Windy,Heavy,Classical,John,Concert
TX01838,Member,Fresh Produce,Potato,2.0,227.8,,Mobile Payment,Bhairahawa,2024-03-17 13:00:00,Sunny,Heavy,Jazz,Sarah,Concert
TX01839,Member,Stationery,,,488.1,2440.5,Credit Card,Pokhara,2024-03-17 14:00:00,Windy,Moderate,No Music,Emily,Festival
TX01840,Regular,Clothing,Socks,183.0,1868.25,341889.75,Cash,Biratnagar,2024-03-17 15:00:00,Sunny,Light,Classical,John,Festival
TX01841,Member,Electronics,Tablet,,809.92,3239.68,Debit Card,Bhairahawa,2024-03-17 16:00:00,Sunny,Heavy,Jazz,David,Political Rally
TX01842,Member,Sports & Fitness,Dumbbells,4.0,1900.78,7603.12,Cash,Kathmandu,2024-03-17 17:00:00,Sunny,Light,Jazz,Emily,Festival
TX01843,Member,Snacks,Chips,3.0,1109.97,3329.91,Credit Card,Bhairahawa,2024-03-17 18:00:00,Sunny,Heavy,Pop,Michael,Festival
TX01844,,Household Items,Dustpan,1.0,954.56,954.56,Debit Card,Biratnagar,2024-03-17 19:00:00,Cloudy,Moderate,Rock,David,Sports Event
TX01845,Regular,Grocery,Spices,2.0,821.92,1643.84,Credit Card,Kathmandu,2024-03-17 20:00:00,Windy,Moderate,Classical,Emily,None
TX01846,Member,Personal Care,Deodorant,3.0,1461.57,4384.71,Debit Card,Bhairahawa,2024-03-17 21:00:00,Cloudy,Moderate,Rock,Sarah,Political Rally
TX01847,Guest,Stationery,Stapler,4.0,1389.84,5559.36,Debit Card,Bhairahawa,2024-03-17 22:00:00,Rainy,Moderate,No Music,David,Festival
TX01848,,Electronics,Television,5.0,1776.42,8882.1,Mobile Payment,Bhairahawa,2024-03-17 23:00:00,Rainy,Heavy,Pop,John,Festival
TX01849,Regular,Stationery,Notebook,1.0,380.75,380.75,Credit Card,Pokhara,2024-03-18 00:00:00,Sunny,Moderate,Classical,Michael,Sports Event
TX01850,Guest,Personal Care,Shaving Cream,3.0,1680.24,5040.72,Credit Card,Kathmandu,2024-03-18 01:00:00,Windy,Light,Pop,John,Concert
TX01851,Regular,Electronics,Bluetooth Speaker,5.0,741.6,3708.0,Mobile Payment,Biratnagar,2024-03-18 02:00:00,Snowy,Light,Jazz,Michael,Sports Event
TX01852,Guest,Fresh Produce,Potato,355.0,412.9,146579.5,Credit Card,Pokhara,2024-03-18 03:00:00,Sunny,Moderate,No Music,Sarah,Sports Event
TX01853,Guest,Dairy Products,Cream,4.0,252.98,1011.92,Credit Card,Kathmandu,2024-03-18 04:00:00,Rainy,Heavy,Jazz,Sarah,Concert
TX01854,Regular,Stationery,Ruler,4.0,1733.34,6933.36,Mobile Payment,Bhairahawa,2024-03-18 05:00:00,Cloudy,Heavy,Rock,Sarah,Festival
TX01855,Regular,Toys & Games,Puzzle,1.0,833.37,833.37,Credit Card,Bhairahawa,2024-03-18 06:00:00,Snowy,Heavy,Pop,Emily,None
TX01856,Member,Stationery,Scissors,4.0,266.44,1065.76,Mobile Payment,Biratnagar,2024-03-18 07:00:00,Cloudy,Moderate,Pop,Michael,Concert
TX01857,Guest,Grocery,Rice,5.0,909.83,4549.150000000001,Cash,Biratnagar,2024-03-18 08:00:00,Snowy,Heavy,Rock,Emily,Sports Event
TX01858,Member,Clothing,Scarf,2.0,373.67,747.34,Mobile Payment,Bhairahawa,2024-03-18 09:00:00,Sunny,Moderate,,Michael,None
TX01859,Regular,Clothing,Scarf,1.0,1511.84,1511.84,Cash,Chitwan,2024-03-18 10:00:00,Sunny,Light,Jazz,John,Concert
TX01860,Member,Household Items,Detergent,5.0,839.34,4196.7,Credit Card,Chitwan,2024-03-18 11:00:00,Snowy,Heavy,,David,Festival
TX01861,Regular,Bakery,Muffin,1.0,1477.76,1477.76,Credit Card,Chitwan,2024-03-18 12:00:00,Snowy,Heavy,No Music,John,Political Rally
TX01862,Guest,Household Items,,5.0,678.78,3393.8999999999996,Credit Card,Pokhara,2024-03-18 13:00:00,Rainy,Moderate,Rock,David,Festival
TX01863,Regular,Bakery,Muffin,3.0,,734.52,Credit Card,Pokhara,2024-03-18 14:00:00,Snowy,Light,,Michael,Political Rally
TX01864,Member,Snacks,Crackers,3.0,1295.42,3886.26,Cash,Biratnagar,2024-03-18 15:00:00,Sunny,Light,No Music,Michael,Festival
TX01865,,Bakery,Bun,1.0,1709.41,1709.41,Credit Card,Chitwan,2024-03-18 16:00:00,Rainy,Light,No Music,David,None
TX01866,Regular,Snacks,Popcorn,4.0,1721.59,6886.36,Mobile Payment,,2024-03-18 17:00:00,Snowy,Light,No Music,David,None
TX01867,Regular,Toys & Games,Frisbee,2.0,863.93,1727.86,Credit Card,Chitwan,2024-03-18 18:00:00,Sunny,Heavy,Classical,Sarah,Sports Event
TX01868,Guest,Personal Care,Cotton Swabs,3.0,539.17,1617.5099999999998,Credit Card,Bhairahawa,2024-03-18 19:00:00,Cloudy,Light,Classical,John,None
TX01869,Member,Frozen Foods,Fish Sticks,4.0,1267.96,5071.84,Cash,Kathmandu,2024-03-18 20:00:00,Rainy,,No Music,Emily,None
TX01870,Regular,Beverages,,3.0,316.64,949.92,Debit Card,Kathmandu,2024-03-18 21:00:00,Windy,Heavy,No Music,John,Political Rally
TX01871,Guest,Snacks,Cookies,,1450.93,5803.72,Cash,Pokhara,2024-03-18 22:00:00,Cloudy,Heavy,Rock,David,Political Rally
TX01872,Guest,Personal Care,Toothpaste,4.0,1445.0,5780.0,Credit Card,Pokhara,2024-03-18 23:00:00,Cloudy,Light,Rock,John,None
TX01873,Guest,Household Items,Broom,3.0,1018.2,3054.6000000000004,Mobile Payment,Kathmandu,2024-03-19 00:00:00,Cloudy,Moderate,Rock,Sarah,Sports Event
TX01874,Regular,Bakery,Muffin,1.0,695.46,695.46,Cash,Kathmandu,2024-03-19 01:00:00,Cloudy,Light,Classical,Sarah,Festival
TX01875,Guest,Frozen Foods,Frozen Soup,1.0,772.16,772.16,,Pokhara,2024-03-19 02:00:00,Rainy,Heavy,Classical,Michael,Festival
TX01876,Regular,Fresh Produce,Onion,1.0,1299.42,1299.42,Mobile Payment,Chitwan,2024-03-19 03:00:00,Windy,Heavy,Jazz,Michael,Sports Event
TX01877,Member,Personal Care,Soap,4.0,1727.99,6911.96,Cash,Chitwan,2024-03-19 04:00:00,Windy,Light,No Music,Sarah,Festival
TX01878,Member,Grocery,Flour,1.0,1849.78,1849.78,Debit Card,Pokhara,2024-03-19 05:00:00,Rainy,Heavy,Jazz,David,Concert
TX01879,Member,Meat & Seafood,Bacon,1.0,425.51,425.51,Debit Card,Kathmandu,2024-03-19 06:00:00,Rainy,Light,Jazz,David,Political Rally
TX01880,Regular,Household Items,Sponge,5.0,841.67,4208.349999999999,Cash,Kathmandu,2024-03-19 07:00:00,Rainy,Light,Pop,John,Sports Event
TX01881,Regular,,Skipping Rope,1.0,1056.65,1056.65,Mobile Payment,Biratnagar,2024-03-19 08:00:00,,Light,No Music,Sarah,Political Rally
TX01882,Member,Meat & Seafood,Lamb Chops,2.0,1458.57,2917.14,Mobile Payment,Biratnagar,2024-03-19 09:00:00,Sunny,,Classical,Emily,None
TX01883,Member,Household Items,Bucket,5.0,1602.47,8012.35,Credit Card,Pokhara,2024-03-19 10:00:00,Sunny,Heavy,No Music,John,Political Rally
TX01884,Regular,Clothing,Shoes,1.0,1501.07,1501.07,Debit Card,Kathmandu,2024-03-19 11:00:00,Windy,Light,No Music,Sarah,Sports Event
TX01885,Guest,Meat & Seafood,Lamb Chops,5.0,512.17,,Cash,Bhairahawa,2024-03-19 12:00:00,Sunny,Light,Classical,Michael,Concert
TX01886,Member,Clothing,Belt,2.0,error,,Mobile Payment,Biratnagar,2024-03-19 13:00:00,Rainy,Moderate,Pop,Emily,Concert
TX01887,Member,Fresh Produce,Ginger,,1233.4,1233.4,Debit Card,Chitwan,2024-03-19 14:00:00,Sunny,Heavy,No Music,Emily,Political Rally
TX01888,,Bakery,Baguette,3.0,1020.28,3060.84,,Biratnagar,2024-03-19 15:00:00,Windy,Light,Classical,Michael,Concert
TX01889,Regular,Personal Care,Toothpaste,5.0,1243.02,6215.1,Mobile Payment,Bhairahawa,2024-03-19 16:00:00,Sunny,Light,Classical,Sarah,Concert
TX01890,Member,Household Items,Dustpan,2.0,1465.19,2930.38,Credit Card,Bhairahawa,2024-03-19 17:00:00,Cloudy,Moderate,No Music,Emily,Festival
TX01891,Guest,Fresh Produce,Ginger,,519.89,2079.56,Cash,Pokhara,,Rainy,Heavy,Pop,Emily,Festival
TX01892,Member,Beverages,Milkshake,,1917.08,,Credit Card,Biratnagar,2024-03-19 19:00:00,Snowy,,Pop,Emily,Political Rally
TX01893,Guest,Toys & Games,Rubik's Cube,2.0,1328.52,2657.04,Mobile Payment,Bhairahawa,2024-03-19 20:00:00,Rainy,Moderate,Classical,Sarah,Festival
TX01894,Regular,Toys & Games,Toy Car,,482.75,1448.25,Debit Card,Pokhara,2024-03-19 21:00:00,Sunny,Heavy,Pop,Michael,Concert
TX01895,Regular,Stationery,Eraser,2.0,230.11,460.22,Cash,Kathmandu,2024-03-19 22:00:00,Windy,Moderate,No Music,Emily,Political Rally
TX01896,Member,Toys & Games,Doll,2.0,1271.57,2543.14,Debit Card,Kathmandu,2024-03-19 23:00:00,Sunny,Moderate,Pop,David,Concert
TX01897,Guest,Stationery,Highlighter,5.0,1660.18,8300.9,Debit Card,Chitwan,2024-03-20 00:00:00,Cloudy,Moderate,Rock,John,None
TX01898,Member,Snacks,Crackers,2.0,486.65,973.3,Debit Card,Biratnagar,2024-03-20 01:00:00,Windy,Light,Pop,Michael,
TX01899,Regular,Toys & Games,Frisbee,1.0,788.95,788.95,Debit Card,Bhairahawa,2024-03-20 02:00:00,Windy,Light,Pop,David,None
TX01900,Regular,Personal Care,Hair Gel,2.0,1069.07,2138.14,Debit Card,Pokhara,2024-03-20 03:00:00,Cloudy,Light,Pop,David,Festival
TX01901,Member,Sports & Fitness,Tennis Racket,2.0,1452.71,2905.42,Debit Card,Kathmandu,2024-03-20 04:00:00,Rainy,Heavy,No Music,Michael,Sports Event
TX01902,Regular,Personal Care,Soap,2.0,387.24,774.48,Debit Card,Chitwan,2024-03-20 05:00:00,Cloudy,Light,No Music,Emily,Concert
TX01903,Member,Toys & Games,Yo-Yo,2.0,1236.24,2472.48,Mobile Payment,Pokhara,2024-03-20 06:00:00,Sunny,Moderate,No Music,John,Sports Event
TX01904,,Snacks,Nuts,1.0,1497.59,1497.59,Cash,Chitwan,2024-03-20 07:00:00,Snowy,,No Music,John,Festival
TX01905,Guest,Dairy Products,Milk,1.0,545.85,545.85,Debit Card,Bhairahawa,2024-03-20 08:00:00,Sunny,Heavy,Rock,Michael,Sports Event
TX01906,Member,,Scissors,1.0,553.69,553.69,Credit Card,Kathmandu,2024-03-20 09:00:00,,Moderate,Rock,Emily,Political Rally
TX01907,Member,Household Items,Air Freshener,4.0,900.72,3602.88,Mobile Payment,Pokhara,2024-03-20 10:00:00,Sunny,Heavy,No Music,Michael,Political Rally
TX01908,Regular,Frozen Foods,Fish Sticks,1.0,1359.27,1359.27,Credit Card,Biratnagar,2024-03-20 11:00:00,Cloudy,Moderate,Rock,David,Sports Event
TX01909,Member,Snacks,Popcorn,4.0,1734.34,6937.36,Debit Card,Chitwan,2024-03-20 12:00:00,Windy,Light,Rock,,Festival
TX01910,Guest,Bakery,Cake,4.0,410.1,1640.4,Cash,Kathmandu,2024-03-20 13:00:00,Cloudy,Moderate,Rock,John,Festival
TX01911,Member,Snacks,Popcorn,2.0,1035.44,2070.88,Cash,Bhairahawa,2024-03-20 14:00:00,Cloudy,Heavy,Rock,Sarah,Sports Event
TX01912,Guest,Electronics,Bluetooth Speaker,2.0,716.85,1433.7,Cash,Pokhara,2024-03-20 15:00:00,Snowy,Light,Jazz,David,Festival
TX01913,Regular,Dairy Products,Milk,3.0,244.2,732.5999999999999,Debit Card,Kathmandu,,Rainy,Moderate,Jazz,Michael,Concert
TX01914,Guest,Frozen Foods,Frozen Berries,2.0,,2714.0,Debit Card,Chitwan,2024-03-20 17:00:00,Cloudy,Moderate,Pop,David,Concert
TX01915,Member,Dairy Products,Ghee,1.0,699.89,699.89,Debit Card,Kathmandu,2024-03-20 18:00:00,Rainy,Light,,David,Sports Event
TX01916,Member,Frozen Foods,French Fries,1.0,1135.97,1135.97,Debit Card,Pokhara,2024-03-20 19:00:00,Sunny,Light,Rock,Sarah,Concert
TX01917,Regular,Clothing,Shoes,5.0,270.94,1354.7,Mobile Payment,Kathmandu,2024-03-20 20:00:00,Snowy,Light,Pop,Emily,Festival
TX01918,Regular,Fresh Produce,Cabbage,1.0,452.96,,,Kathmandu,2024-03-20 21:00:00,Sunny,,No Music,Emily,Festival
TX01919,Member,Personal Care,Hair Gel,5.0,1105.48,5527.4,Debit Card,Pokhara,2024-03-20 22:00:00,Sunny,Heavy,Jazz,Sarah,Sports Event
TX01920,Member,Sports & Fitness,Tennis Racket,2.0,,2492.66,Credit Card,Chitwan,2024-03-20 23:00:00,Rainy,Light,Rock,David,Sports Event
TX01921,Member,Bakery,Cake,4.0,1838.72,7354.88,Credit Card,Kathmandu,2024-03-21 00:00:00,Sunny,Heavy,Classical,David,None
TX01922,Member,Sports & Fitness,Yoga Mat,5.0,516.48,2582.4,Credit Card,Chitwan,2024-03-21 01:00:00,Windy,Heavy,Classical,Emily,Political Rally
TX01923,Member,Clothing,,1.0,414.69,414.69,Mobile Payment,Kathmandu,2024-03-21 02:00:00,Windy,Heavy,Classical,Sarah,Festival
TX01924,Regular,Beverages,Milkshake,1.0,290.99,290.99,Credit Card,Bhairahawa,2024-03-21 03:00:00,Sunny,,Rock,John,Political Rally
TX01925,Member,Frozen Foods,,1.0,554.52,554.52,Cash,Chitwan,2024-03-21 04:00:00,Snowy,Heavy,No Music,Michael,Festival
TX01926,Guest,Clothing,Trousers,1.0,982.34,982.34,Cash,Biratnagar,2024-03-21 05:00:00,Windy,Heavy,No Music,David,Sports Event
TX01927,Guest,Grocery,Rice,1.0,1179.91,1179.91,Mobile Payment,Bhairahawa,2024-03-21 06:00:00,Rainy,Light,Rock,David,Festival
TX01928,Guest,Beverages,Whiskey,2.0,251.18,502.36,Mobile Payment,Chitwan,2024-03-21 07:00:00,Rainy,Heavy,Jazz,Sarah,Sports Event
TX01929,Member,Bakery,Muffin,5.0,902.9,4514.5,Credit Card,,2024-03-21 08:00:00,Sunny,,Classical,Michael,Political Rally
TX01930,Regular,Frozen Foods,French Fries,4.0,1314.86,,Debit Card,Pokhara,2024-03-21 09:00:00,Rainy,Heavy,Jazz,John,Festival
TX01931,Guest,Clothing,Dress,1.0,1520.2,1520.2,Mobile Payment,Pokhara,2024-03-21 10:00:00,Cloudy,Heavy,,John,Sports Event
TX01932,Member,Grocery,Salt,3.0,150.28,450.84000000000003,Cash,Chitwan,2024-03-21 11:00:00,Sunny,Light,,John,Political Rally
TX01933,Guest,,Toothbrush,4.0,1656.14,6624.56,Mobile Payment,Biratnagar,,,Light,Pop,Sarah,None
TX01934,Guest,Meat & Seafood,Lamb Chops,3.0,1418.61,,Cash,Bhairahawa,2024-03-21 13:00:00,Cloudy,Heavy,,David,Sports Event
TX01935,Guest,Meat & Seafood,Lamb Chops,5.0,1075.65,5378.25,,Chitwan,2024-03-21 14:00:00,Windy,Heavy,Classical,Emily,
TX01936,Guest,Bakery,Cake,1.0,1622.33,1622.33,Cash,Chitwan,2024-03-21 15:00:00,Cloudy,Moderate,Jazz,Michael,Political Rally
TX01937,Member,Clothing,Scarf,5.0,1708.75,8543.75,Cash,Chitwan,,Rainy,Light,Classical,Sarah,Sports Event
TX01938,Regular,Fresh Produce,Cabbage,2.0,1535.75,3071.5,Credit Card,Biratnagar,2024-03-21 17:00:00,Rainy,Moderate,Pop,John,Festival
TX01939,Guest,Snacks,Cookies,2.0,1088.16,2176.32,Cash,Chitwan,2024-03-21 18:00:00,Windy,Moderate,Classical,Emily,Sports Event
TX01940,Regular,Meat & Seafood,Turkey,5.0,1851.82,,Credit Card,Biratnagar,2024-03-21 19:00:00,Rainy,Light,No Music,David,Concert
TX01941,Member,Personal Care,Shampoo,2.0,685.94,1371.88,Mobile Payment,Bhairahawa,2024-03-21 20:00:00,Windy,Moderate,No Music,David,Festival
TX01942,Member,Toys & Games,Frisbee,320.0,527.5,168800.0,Debit Card,Kathmandu,2024-03-21 21:00:00,Snowy,Heavy,Rock,Emily,Sports Event
TX01943,Guest,Clothing,Shirt,1.0,511.37,511.37,Credit Card,Kathmandu,2024-03-21 22:00:00,Snowy,Moderate,Pop,Michael,Festival
TX01944,Regular,Stationery,Stapler,1.0,247.03,247.03,Mobile Payment,Biratnagar,2024-03-21 23:00:00,Sunny,Light,No Music,David,Festival
TX01945,Regular,Dairy Products,Milk,2.0,923.04,1846.08,Cash,,2024-03-22 00:00:00,Sunny,Moderate,Rock,Michael,Political Rally
TX01946,Guest,Dairy Products,Yogurt,4.0,810.78,3243.12,Mobile Payment,Pokhara,2024-03-22 01:00:00,Rainy,Light,Classical,Michael,Concert
TX01947,Regular,Personal Care,Lotion,2.0,1301.67,2603.34,Credit Card,Bhairahawa,2024-03-22 02:00:00,Cloudy,,Pop,,Political Rally
TX01948,Member,Beverages,Energy Drink,,290.69,290.69,Cash,Kathmandu,2024-03-22 03:00:00,Snowy,Light,No Music,Emily,Concert
TX01949,Guest,Electronics,Smartwatch,4.0,679.74,2718.96,Credit Card,Bhairahawa,2024-03-22 04:00:00,Cloudy,Moderate,Jazz,John,None
TX01950,Guest,Meat & Seafood,Crab,4.0,278.22,1112.88,Credit Card,Chitwan,2024-03-22 05:00:00,Sunny,Heavy,No Music,Sarah,Sports Event
TX01951,Member,Bakery,Cake,4.0,1898.0,7592.0,Debit Card,Kathmandu,2024-03-22 06:00:00,Cloudy,Light,Rock,Michael,Festival
